post_id,postUser,timestamp,combined_tokens,likesCount,commentsCount,score_segtiment,keywords_comments,keywords_posts
226,chiaraferragni,2023-05-26 19:52:24+00:00,"['may', '26th', 'blue heart']",249830,935,0.336,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","['blue', 'may', 'blue heart', '26th', 'heart']"
227,chiaraferragni,2023-05-26 09:29:35+00:00,"['last', 'night', 'suppliedbylouisvuitton', 'suppliedby', 'louis', 'vuitton']",269901,1133,0.17333333333333334,"['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['vuitton', 'louis', 'suppliedbylouisvuitton', 'suppliedby', 'last', 'night']"
228,lojafashioncloset,2023-05-26 15:40:53+00:00,"['nike', 'gamma', 'force', 'ta', 'ar', 'blue heart']",80,1,0.24000000000000005,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['ar', 'force', 'blue', 'gamma', 'nike', 'ta', 'heart']"
229,lojafashioncloset,2023-05-22 00:59:47+00:00,"['hello', 'hello', 'fashion', 'girls', 'pq', 'essa', 'semana', 'promete', 'ser', 'semana', 'das', 'news', 'mais', 'hot', 'fica', 'police car light']",325,4,0.04000000000000001,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['fashion', 'promete', 'fica', 'pq', 'girls', 'hello', 'semana', 'essa']"
230,chiaraferragni,2023-05-26 14:10:13+00:00,"['ieri', 'qualità', 'di', 'co', 'presidente', 'e', 'membro', 'della', 'giuria', 'della', 'cameramodafashiontrust', 'ho', 'partecipato', 'alla', 'terza', 'edizione', 'di', 'camera', 'moda', 'fashion', 'trust', 'grant', 'per', 'selezionare', '4', 'brand', 'indipendenti', 'da', 'supportare', 'economicamente', 'e', 'tramite', 'mentorship', 'per', 'diventare', 'il', 'futuro', 'della', 'moda', 'italia', '🇮🇹', 'congratulazioni', 'ai', 'vincitori', 'setchu', 'official', 'official', 'marcello_pipitone', 'niccolopasqualetti', 'e', 'florania__', 'e', 'complimenti', 'tutti', 'designer', 'che', 'hanno', 'partecipato', 'e', 'presentato', 'le', 'loro', 'idee', 'e', 'collezioni', 'sono', 'davvero', 'fiera', 'di', 'supportare', 'il', 'made', 'italy', 'e', 'la', 'nuova', 'generazione', 'di', 'fashion', 'designers', '🇬🇧', 'yesterday', 'took', 'part', 'camera', 'moda', 'fashion', 'trust', 'grant', 'part', 'committee', 'co', 'president', 'selected', '4', 'winners', 'support', 'financially', 'mentorship', 'program', 'congratulations', 'setchu', 'official', 'official', 'marcello_pipitone', 'niccolopasqualetti', 'florania__', 'amazing', 'designers', 'took', 'part', 'contest', 'proud', 'support', 'made', 'italy', 'upcoming', 'generation', 'fashion', 'designers', '🇮🇹', 'clapping hands', 'heart with arrow', 'folded hands', 'heart with arrow']",442878,553,0.19481481481481486,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['que', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['part', 'fashion', 'designers', 'e', 'della', 'cameramodafashiontrust', 'moda', 'official', 'di', 'designer']"
231,lojafashioncloset,2023-05-18 21:49:07+00:00,"['photo', 'dump', 'de', 'ontem', 'um', 'pouquinho', 'está', 'chegando', 'por', 'aí', 'w', 'anajuliaardito']",571,19,0.1342857142857143,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['chegando', 'ontem', 'um', 'photo', 'dump', 'está', 'de', 'por']"
232,eleonorabrunaccidivaio,2023-04-16 19:44:05+00:00,"['mamma', 'daddy', 'vi', 'faccio', 'una', 'foto', 'pic', 'leoncino', 'adorato', 'meandyou', 'camera with flash', 'sunrise', 'blue heart', 'meandyou']",63975,241,0.10666666666666666,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['mamma', 'faccio', 'sunrise', 'vi', 'una', 'daddy', 'foto', 'meandyou', 'pic']"
233,eleonorabrunaccidivaio,2023-04-14 17:49:40+00:00,"['vorrei', 'bloccare', 'il', 'tempo', 'e', 'potervi', 'vivere', 'il', 'più', 'possibile', 'così', 'miei', 'pazzerelli', 'adorati', 'sunset', 'cruise', 'familymoments', 'pullman_maldives', 'smiling face with hearts', 'sunrise', 'familymoments']",45335,189,0.539,"['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['possibile', 'tempo', 'e', 'sunrise', 'così', 'miei', 'bloccare', 'familymoments', 'il', 'vorrei']"
234,eleonorabrunaccidivaio,2023-04-13 06:54:04+00:00,"['colazione', 'piscina', 'goodmorning', 'maldives', 'amazing', 'pullman_maldives', 'hibiscus', 'smiling face with hearts', 'hibiscus', 'goodmorning', 'maldives']",88711,339,0.3514285714285715,"['que', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['please', 'amazing', 'beautiful', 'clapping_hands', 'de']","['smiling', 'hibiscus', 'amazing', 'maldives', 'hearts', 'goodmorning', 'pullman_maldives', 'with', 'colazione', 'piscina']"
235,eleonorabrunaccidivaio,2023-04-15 18:15:43+00:00,"['continuando', 'scrivere', 'pagine', 'della', 'nostra', 'vita', 'voi', 'la', 'mia', 'ricarica', 'naturale', 'myfamily', 'mylife', 'mykids', 'myfamily', 'mylife', 'mykids']",43816,165,0.5320000000000001,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['pagine', 'scrivere', 'myfamily', 'mia', 'la', 'nostra', 'della', 'continuando', 'mykids', 'mylife']"
236,eleonorabrunaccidivaio,2023-04-11 17:56:14+00:00,"['moments', 'like', '🇲🇻', 'familytime', 'preciuosmoments', 'pullman_maldives', 'familytime', 'preciuosmoments']",96690,328,0.36050000000000004,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","['familytime', '🇲🇻', 'pullman_maldives', 'moments', 'like', 'preciuosmoments']"
237,davidgandy_official,2022-06-06 14:32:31+00:00,"['honoured', 'taken', 'part', 'platinumjubilee', 'pageant', 'yesterday', 'wonderful', 'slightly', 'surreal', 'experience', 'brought', 'much', 'togetherness', 'unity', 'laughter', 'smiles', 'well', 'done', 'jaguar', 'landrover', 'making', 'happen', 'many', 'appreciate', 'hard', 'work', 'organisation', 'took', 'platinumjubilee']",12272,115,0.2733333333333333,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['clapping_hands', 'amazing', 'beautiful', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['wow', 'love', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['part', 'honoured', 'pageant', 'taken', 'organisation', 'appreciate', 'surreal', 'platinumjubilee', 'smiles', 'slightly']"
238,tinaabeysekara,2022-11-23 08:16:49+00:00,"['want', 'cool', '30', 'petalandpup', 'course', 'petalandpup', 'daily', 'promos', 'happening', 'week', 'shop', 'via', 'app', 'festive', 'season', 'picks', 'get', 'shopping', 'cart', 'started', 'rosetta', 'dress', 'size', '8', 'fleetwood', 'shirt', 'size', 'sienna', 'belted', 'jumpsuit', 'size', 'happy', 'hunting', 'petalandpup', 'festivewear', 'whitejumpsuit', 'jeansandanicetop', 'mididresses', 'springstyle', 'afforɗablefashion', 'partying face', 'winking face', 'face blowing a kiss', 'petalandpup', 'festivewear', 'whitejumpsuit', 'jeansandanicetop', 'mididresses', 'springstyle', 'affor', 'ablefashion']",1115,58,0.40800000000000003,"['love', 'look', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['love', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['love', 'fire', 'amazing', 'beautiful', 'clapping_hands'] ['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","['afforɗablefashion', 'festivewear', 'mididresses', 'happening', 'jeansandanicetop', 'face', 'springstyle', 'size', 'whitejumpsuit', 'winking', 'dress', 'petalandpup']"
239,lojafashioncloset,2023-05-08 02:02:47+00:00,"['que', 'calça', 'jeans', 'fernando', 'com', 'corrente', 'já', 'é', 'umas', 'das', 'nossas', 'best', 'sellers', 'já', 'sabemos', 'agora', 'queremos', 'saber', 'você', 'vai', 'de', 'cropped', 'adidas', 'ou', 'body', 'jade', 'backhand index pointing down', 'medium-light skin tone', 'eyes']",1841,7,0.11200000000000002,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['jeans', 'calça', 'já', 'pointing', 'que', 'adidas', 'fernando', 'backhand', 'index']"
240,chiaraferragni,2023-05-25 14:50:17+00:00,"['prince', 'prince', 'medium-light skin tone']",549404,1779,0.3111111111111111,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['no', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['medium-light skin tone', 'skin', 'medium', 'tone', 'prince', 'light']"
241,chiaraferragni,2023-05-25 13:01:44+00:00,"['went', 'louisvuitton', 'cruise', 'show', 'isola', 'bella', 'yesterday', 'touching', 'see', 'new', 'collection', 'beautiful', 'place', 'sparkling heart', 'folded hands']",340661,1649,0.15285714285714286,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'smiling_face_with_hearteyes', 'beautiful', 'clapping_hands', 'de'] [] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['look', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['touching', 'went', 'cruise', 'louisvuitton', 'isola', 'show', 'bella']"
242,chiaraferragni,2023-05-24 09:31:12+00:00,"['officially', 'ready', 'summer', '2023', 'sparkling heart']",536680,1973,0.30000000000000004,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['sparkling', 'officially', 'sparkling heart', 'ready', '2023', 'summer']"
243,chiaraferragni,2023-05-22 16:28:31+00:00,"['first', 'pic', 'makes', 'happy', 'like', 'always', 'visualized', 'relationship', 'like', 'son', 'face holding back tears', 'sparkling heart']",345163,637,0.034285714285714294,"['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['visualized', 'first', 'pic', 'happy', 'son', 'like', 'relationship', 'makes']"
244,matildadjerf,2023-04-23 18:11:40+00:00,"['two', 'besties']",375308,451,0.24000000000000002,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['besties', 'two']"
245,chiaraferragni,2023-05-23 11:59:18+00:00,"['official', 'pictures', 'martiniit', 'campaign', 'love', 'much', 'honor', 'face', 'iconic', 'italian', 'brand', 'celebrating', '160th', 'anniversary', 'thank', 'martini', 'family', 'making', 'part', 'adv', 'smiling face with heart-eyes', 'partying face', 'folded hands', 'adv']",591572,1078,0.15444444444444447,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['love', 'face', 'campaign', 'pictures', 'official', 'martiniit', 'anniversary', 'adv', 'partying']"
246,matildadjerf,2023-04-24 18:38:00+00:00,['kissing face with closed eyes'],204225,345,0.21470000000000003,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","['kissing', 'eyes', 'kissing face with closed eyes', 'face', 'with', 'closed']"
247,davidgandy_official,2022-06-27 16:54:07+00:00,"['proud', 'new', 'pool', 'side', 'summer', 'collection', 'combining', 'style', 'comfort', 'wellwear', 'protect', 'properties', 'available', 'davidgandywellwear', 'designedforwellbeing', 'davidgandywellwear', 'designedforwellbeing', 'davidgandywellwear']",30174,361,0.21000000000000002,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['clapping_hands', 'amazing', 'beautiful', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['new', 'combining', 'style', 'proud', 'pool', 'wellwear', 'designedforwellbeing', 'davidgandywellwear', 'protect']"
248,matildadjerf,2023-04-22 18:18:06+00:00,"['white heart', 'pinching hand']",122725,153,0.28,"['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['please', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['love', 'gorgeous', 'smiling_face_with_hearteyes', 'amazing', 'beautiful'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['gorgeous', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","['pinching', 'white heart', 'white', 'pinching hand', 'hand', 'heart']"
249,matildadjerf,2023-04-21 18:55:08+00:00,"['look', 'like', 'ad', 'voyeureyeshadow', 'hourglasscosmetics', 'ribbon', 'voyeur', 'eyeshadow']",122226,157,0.209375,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['no', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['like', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['like', 'look', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['ad', 'ribbon', 'look', 'hourglasscosmetics', 'voyeureyeshadow', 'like']"
