commentUser,comment_count,polarity,keywords_comments,interaction_sequence,posts_sequence
beth.ann.77,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 637, 'timestamp': '2023-06-02 18:19:27+00:00', 'polarity': 0.0}]",[637]
beth__norton,1,0.6200000000000001,"['love', 'smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 179, 'timestamp': '2023-05-14 18:07:06+00:00', 'polarity': 0.6200000000000001}]",[179]
betina_goldstein,1,0.16,"['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 365, 'timestamp': '2023-05-15 14:34:49+00:00', 'polarity': 0.16}]",[365]
bettiealewis_219,2,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 578, 'timestamp': '2023-06-07 08:17:43+00:00', 'polarity': 0.08}, {'post_id': 593, 'timestamp': '2023-06-07 08:22:54+00:00', 'polarity': 0.08}]","[578, 593]"
betx827,1,0.0799999999999999,"['like', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 496, 'timestamp': '2023-06-09 02:59:02+00:00', 'polarity': 0.0799999999999999}]",[496]
bevw_m,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 70, 'timestamp': '2023-03-22 20:18:27+00:00', 'polarity': 0.08}]",[70]
bex_forrest,1,0.46,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 460, 'timestamp': '2023-04-28 00:45:45+00:00', 'polarity': 0.46}]",[460]
beyonce.ig2,1,0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 35, 'timestamp': '2023-04-16 18:52:14+00:00', 'polarity': 0.16}]",[35]
bhaakhattar,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 638, 'timestamp': '2023-05-28 10:08:21+00:00', 'polarity': 0.0}]",[638]
bia.liraa,1,0.32,"['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 60, 'timestamp': '2023-06-04 04:53:47+00:00', 'polarity': 0.32}]",[60]
bia_biafaria,1,0.0,"['que', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 351, 'timestamp': '2023-05-14 22:01:08+00:00', 'polarity': 0.0}]",[351]
bia_send,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 184, 'timestamp': '2023-05-12 17:58:27+00:00', 'polarity': 0.08}]",[184]
biacarminati,1,-0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 527, 'timestamp': '2023-06-09 16:33:33+00:00', 'polarity': -0.08}]",[527]
bianca_agra,1,-0.16,"['no', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 827, 'timestamp': '2023-05-12 10:45:02+00:00', 'polarity': -0.16}]",[827]
biancafortney,1,0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 321, 'timestamp': '2023-01-05 18:46:29+00:00', 'polarity': 0.16}]",[321]
biancamasalaa,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 754, 'timestamp': '2023-05-23 11:05:59+00:00', 'polarity': 0.0}]",[754]
biatavares12,1,0.16,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 658, 'timestamp': '2023-05-28 18:11:17+00:00', 'polarity': 0.16}]",[658]
bibhumohapatra,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 442, 'timestamp': '2023-05-24 16:52:13+00:00', 'polarity': 0.08}]",[442]
bieleka,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 643, 'timestamp': '2023-06-07 03:25:40+00:00', 'polarity': 0.0}]",[643]
bigsaggy_,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 754, 'timestamp': '2023-05-25 19:33:15+00:00', 'polarity': 0.0}]",[754]
biia_ddd,1,0.0,"['de', 'amazing', 'beautiful', 'clapping_hands', 'fire']","[{'post_id': 665, 'timestamp': '2023-05-27 15:49:38+00:00', 'polarity': 0.0}]",[665]
bijjusong,1,1.5045454545454549,"['love', 'beautiful', 'amazing', 'clapping_hands', 'de']","[{'post_id': 48, 'timestamp': '2023-05-31 00:27:24+00:00', 'polarity': 1.5045454545454549}]",[48]
bijoux_zor_paris,1,0.49375,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 567, 'timestamp': '2023-05-03 08:05:51+00:00', 'polarity': 0.49375}]",[567]
biljana_27,2,0.04,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 715, 'timestamp': '2022-11-25 17:34:01+00:00', 'polarity': 0.0}, {'post_id': 624, 'timestamp': '2023-01-21 18:12:27+00:00', 'polarity': 0.08}]","[715, 624]"
bin4lian,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 346, 'timestamp': '2022-02-19 22:11:29+00:00', 'polarity': 0.0}]",[346]
bingchen,1,0.4800000000000001,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 635, 'timestamp': '2023-05-14 07:03:29+00:00', 'polarity': 0.4800000000000001}]",[635]
bini_houses_menorca,1,0.6200000000000001,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 360, 'timestamp': '2023-05-18 08:05:00+00:00', 'polarity': 0.6200000000000001}]",[360]
binta_ndiay,1,0.16,"['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 692, 'timestamp': '2023-03-09 17:59:42+00:00', 'polarity': 0.16}]",[692]
bipty.fashionrental,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 153, 'timestamp': '2023-06-05 19:22:55+00:00', 'polarity': 0.0}]",[153]
bis_djraf_,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 327, 'timestamp': '2023-04-09 04:28:03+00:00', 'polarity': 0.08}]",[327]
biswambharbarman1official,2,0.725,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 412, 'timestamp': '2023-06-09 07:32:07+00:00', 'polarity': 0.6}, {'post_id': 412, 'timestamp': '2023-06-09 07:32:16+00:00', 'polarity': 0.85}]","[412, 412]"
bitti.gatti,1,0.3872727272727272,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 625, 'timestamp': '2023-05-08 12:05:27+00:00', 'polarity': 0.3872727272727272}]",[625]
bkittike30,1,0.4800000000000001,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 540, 'timestamp': '2023-06-02 15:25:31+00:00', 'polarity': 0.4800000000000001}]",[540]
bkpr2024,5,0.11200000000000002,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['wow', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 710, 'timestamp': '2023-01-08 18:21:15+00:00', 'polarity': 0.0}, {'post_id': 626, 'timestamp': '2023-02-09 17:42:05+00:00', 'polarity': 0.24}, {'post_id': 537, 'timestamp': '2023-04-26 15:33:59+00:00', 'polarity': 0.0}, {'post_id': 444, 'timestamp': '2023-05-21 16:58:59+00:00', 'polarity': 0.0}, {'post_id': 443, 'timestamp': '2023-05-26 18:15:51+00:00', 'polarity': 0.32}]","[710, 626, 537, 444, 443]"
black_palms_label,2,0.4800000000000001,"['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands'] ['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 344, 'timestamp': '2022-11-07 08:50:40+00:00', 'polarity': 0.4800000000000001}, {'post_id': 334, 'timestamp': '2022-11-07 08:50:45+00:00', 'polarity': 0.4800000000000001}]","[344, 334]"
blackmarket_archives,1,-0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 615, 'timestamp': '2023-05-29 02:55:10+00:00', 'polarity': -0.08}]",[615]
blackmeatdaddy9.0,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 178, 'timestamp': '2023-05-29 15:16:29+00:00', 'polarity': 0.0}]",[178]
blanco_724,3,-0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 590, 'timestamp': '2023-04-21 22:50:35+00:00', 'polarity': -0.16}, {'post_id': 687, 'timestamp': '2023-05-02 15:17:41+00:00', 'polarity': -0.08}, {'post_id': 490, 'timestamp': '2023-05-07 15:24:14+00:00', 'polarity': 0.0}]","[590, 687, 490]"
blondezvous,1,0.6200000000000001,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 212, 'timestamp': '2023-05-21 11:27:01+00:00', 'polarity': 0.6200000000000001}]",[212]
bluesteelmanagement,1,0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 494, 'timestamp': '2023-05-03 05:18:16+00:00', 'polarity': 0.16}]",[494]
blushinginstyle,2,0.22000000000000003,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 99, 'timestamp': '2023-02-20 01:55:22+00:00', 'polarity': 0.28}, {'post_id': 97, 'timestamp': '2023-02-27 18:27:39+00:00', 'polarity': 0.16}]","[99, 97]"
bmanleybates,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 685, 'timestamp': '2023-05-07 12:55:39+00:00', 'polarity': 0.0}]",[685]
bobbie.visser,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 337, 'timestamp': '2022-10-06 12:18:50+00:00', 'polarity': 0.08}]",[337]
bobbieannyounker,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 295, 'timestamp': '2023-04-15 10:04:37+00:00', 'polarity': 0.0}]",[295]
bobby1215,1,0.2,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 806, 'timestamp': '2021-10-07 02:08:53+00:00', 'polarity': 0.2}]",[806]
bodana.rameshwar,1,0.6,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 709, 'timestamp': '2023-01-18 00:48:01+00:00', 'polarity': 0.6}]",[709]
boenamor,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 279, 'timestamp': '2023-06-05 18:49:45+00:00', 'polarity': 0.0}]",[279]
boguslawbialk,2,12.3,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 225, 'timestamp': '2023-06-03 20:41:35+00:00', 'polarity': 12.2}, {'post_id': 253, 'timestamp': '2023-06-03 21:06:47+00:00', 'polarity': 12.4}]","[225, 253]"
bohemegoods,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 278, 'timestamp': '2023-05-19 14:10:25+00:00', 'polarity': 0.08}]",[278]
boie_sbab_sck,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 152, 'timestamp': '2023-06-06 19:30:59+00:00', 'polarity': 0.0}]",[152]
bombayunmapped,1,0.54,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 740, 'timestamp': '2023-05-12 06:05:25+00:00', 'polarity': 0.54}]",[740]
bon.temps_,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 270, 'timestamp': '2023-04-19 15:44:44+00:00', 'polarity': 0.08}]",[270]
bonaffini_marianna,1,0.4,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 488, 'timestamp': '2023-05-12 16:33:17+00:00', 'polarity': 0.4}]",[488]
bonbride,1,0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 368, 'timestamp': '2023-05-15 10:39:57+00:00', 'polarity': 0.16}]",[368]
bonita.photos,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 432, 'timestamp': '2023-06-07 22:19:31+00:00', 'polarity': 0.0}]",[432]
booahae___,1,0.28,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 803, 'timestamp': '2023-02-26 09:33:08+00:00', 'polarity': 0.28}]",[803]
booksbycc,2,0.37500000000000006,"['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 825, 'timestamp': '2023-04-14 13:46:14+00:00', 'polarity': 0.0}, {'post_id': 794, 'timestamp': '2023-04-14 13:47:33+00:00', 'polarity': 0.7500000000000001}]","[825, 794]"
bourahlakhaled,1,0.6620000000000001,"['amazing', 'look', 'red_heart', 'beautiful', 'clapping_hands']","[{'post_id': 174, 'timestamp': '2023-06-06 10:07:23+00:00', 'polarity': 0.6620000000000001}]",[174]
boutiqueduchatel,1,0.85,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire']","[{'post_id': 814, 'timestamp': '2021-02-12 09:54:13+00:00', 'polarity': 0.85}]",[814]
bowdenliam,1,0.6200000000000001,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 296, 'timestamp': '2022-12-22 21:27:51+00:00', 'polarity': 0.6200000000000001}]",[296]
boxingtrainer2023,1,0.24,"['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 220, 'timestamp': '2023-05-05 19:08:34+00:00', 'polarity': 0.24}]",[220]
boykomash,1,0.9,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 122, 'timestamp': '2023-05-16 18:19:53+00:00', 'polarity': 0.9}]",[122]
braaanddz,3,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 456, 'timestamp': '2023-06-04 14:16:09+00:00', 'polarity': 0.08}, {'post_id': 394, 'timestamp': '2023-06-09 06:06:54+00:00', 'polarity': 0.08}, {'post_id': 453, 'timestamp': '2023-06-09 08:49:40+00:00', 'polarity': 0.08}]","[456, 394, 453]"
brad.leybeck,1,-0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 410, 'timestamp': '2023-06-09 11:18:27+00:00', 'polarity': -0.16}]",[410]
brandonjerrod,1,0.32,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 771, 'timestamp': '2023-05-07 22:45:29+00:00', 'polarity': 0.32}]",[771]
brandonjohnsonfx,1,0.31,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 560, 'timestamp': '2023-04-10 20:57:49+00:00', 'polarity': 0.31}]",[560]
brandytwilliams,1,0.64,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 425, 'timestamp': '2023-06-09 13:09:31+00:00', 'polarity': 0.64}]",[425]
brdly.nelson,1,0.32,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 35, 'timestamp': '2023-04-16 18:53:19+00:00', 'polarity': 0.32}]",[35]
bree_jamaika,1,0.6200000000000001,"['love', 'fire', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 741, 'timestamp': '2023-05-02 05:16:00+00:00', 'polarity': 0.6200000000000001}]",[741]
breewhorton,2,0.37,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 93, 'timestamp': '2023-05-31 10:43:08+00:00', 'polarity': 0.24}, {'post_id': 133, 'timestamp': '2023-05-31 10:47:24+00:00', 'polarity': 0.5}]","[93, 133]"
breilacristinaa,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 663, 'timestamp': '2023-05-28 22:11:32+00:00', 'polarity': 0.0}]",[663]
brenda.lamparyk,1,0.1624999999999999,"['no', 'love', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 23, 'timestamp': '2023-06-06 13:23:29+00:00', 'polarity': 0.1624999999999999}]",[23]
brendavantol_w,1,0.08,"['like', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 607, 'timestamp': '2023-05-31 23:23:10+00:00', 'polarity': 0.08}]",[607]
brennavivier,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 54, 'timestamp': '2023-06-06 15:46:32+00:00', 'polarity': 0.0}]",[54]
brianbnyc,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 317, 'timestamp': '2023-01-07 17:31:39+00:00', 'polarity': 0.08}]",[317]
brianjewell4387,2,-0.04,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 314, 'timestamp': '2023-01-18 08:29:27+00:00', 'polarity': -0.08}, {'post_id': 254, 'timestamp': '2023-02-08 17:48:20+00:00', 'polarity': 0.0}]","[314, 254]"
bridgetzwei,1,0.5900000000000001,"['beautiful', 'red_heart', 'amazing', 'clapping_hands', 'de']","[{'post_id': 42, 'timestamp': '2023-06-06 12:00:40+00:00', 'polarity': 0.5900000000000001}]",[42]
brigante7262,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 779, 'timestamp': '2023-04-29 18:51:43+00:00', 'polarity': 0.08}]",[779]
brigitte.tellier,1,0.0,[],"[{'post_id': 13, 'timestamp': '2023-05-24 09:05:27+00:00', 'polarity': nan}]",[13]
briiannaaxox,1,0.32,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 206, 'timestamp': '2023-05-18 23:53:59+00:00', 'polarity': 0.32}]",[206]
brishell42,1,0.16,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 328, 'timestamp': '2023-04-03 12:09:59+00:00', 'polarity': 0.16}]",[328]
brittanybathgate,1,0.6200000000000001,"['love', 'look', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 62, 'timestamp': '2023-04-21 19:08:22+00:00', 'polarity': 0.6200000000000001}]",[62]
brittanyscholes,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 317, 'timestamp': '2023-01-07 16:19:41+00:00', 'polarity': 0.08}]",[317]
brittprice,1,0.23,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 350, 'timestamp': '2022-12-31 14:21:51+00:00', 'polarity': 0.23}]",[350]
broa.derfashion78,2,0.255,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 469, 'timestamp': '2023-06-07 14:34:57+00:00', 'polarity': 0.255}, {'post_id': 469, 'timestamp': '2023-06-09 06:26:45+00:00', 'polarity': 0.255}]","[469, 469]"
broccati_official,4,0.24,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 638, 'timestamp': '2023-05-26 09:27:40+00:00', 'polarity': 0.08}, {'post_id': 668, 'timestamp': '2023-05-31 15:03:40+00:00', 'polarity': 0.32}, {'post_id': 602, 'timestamp': '2023-05-31 15:04:58+00:00', 'polarity': 0.32}, {'post_id': 759, 'timestamp': '2023-05-31 15:05:11+00:00', 'polarity': 0.24}]","[638, 668, 602, 759]"
brokenarm2,1,0.46,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 747, 'timestamp': '2023-04-05 19:01:24+00:00', 'polarity': 0.46}]",[747]
bron0176,1,0.08,"['please', 'look', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 16, 'timestamp': '2023-04-26 10:29:26+00:00', 'polarity': 0.08}]",[16]
brooke.murling,1,0.6000000000000001,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 349, 'timestamp': '2022-12-25 23:55:35+00:00', 'polarity': 0.6000000000000001}]",[349]
brown_girl__0007,3,-0.02666666666666667,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 439, 'timestamp': '2023-05-28 03:04:50+00:00', 'polarity': 0.0}, {'post_id': 439, 'timestamp': '2023-05-28 03:04:52+00:00', 'polarity': 0.0}, {'post_id': 439, 'timestamp': '2023-05-28 03:04:53+00:00', 'polarity': -0.08}]","[439, 439, 439]"
bruluccas,1,0.16,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 303, 'timestamp': '2022-10-18 11:38:55+00:00', 'polarity': 0.16}]",[303]
brunabear,1,0.16,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 8, 'timestamp': '2023-06-03 09:17:40+00:00', 'polarity': 0.16}]",[8]
brunavvolpe,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 333, 'timestamp': '2023-04-28 20:50:07+00:00', 'polarity': 0.0}]",[333]
brunooliveira9tres,1,0.0,"['please', 'like', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 571, 'timestamp': '2023-04-06 17:29:30+00:00', 'polarity': 0.0}]",[571]
bruscogiovanna4,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 240, 'timestamp': '2023-06-05 21:02:15+00:00', 'polarity': 0.08}]",[240]
brutal_architecture,1,0.8,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 537, 'timestamp': '2023-05-08 06:22:28+00:00', 'polarity': 0.8}]",[537]
bryantmckinney261,1,0.64,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 179, 'timestamp': '2023-05-14 14:41:45+00:00', 'polarity': 0.64}]",[179]
bryantsimmons,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 103, 'timestamp': '2023-06-02 23:33:42+00:00', 'polarity': 0.08}]",[103]
bssmyly429,1,0.0,[],"[{'post_id': 357, 'timestamp': '2023-05-24 18:10:25+00:00', 'polarity': nan}]",[357]
